idGeografia,idEstudiante,idTiempo,Huella_Hidrica,Total_Prompts,Duracion_Total_Sesiones,Numero_Sesiones
12,10,20240729,3.5,7,20.56,1
12,10,20240814,1.5,3,16.07,1
12,10,20240831,3.0,6,29.33,1
12,10,20240930,0.5,1,6.42,1
12,10,20241026,1.0,2,9.21,1
12,10,20241103,1.0,2,7.29,1
12,10,20241106,0.5,1,1.87,1
12,10,20241207,1.5,3,13.1,1
12,10,20241230,1.5,3,19.11,1
12,10,20250107,0.5,1,1.62,1
12,10,20250114,2.0,4,17.24,1
12,10,20250125,2.0,4,20.44,1
12,10,20250304,7.0,14,40.09,1
12,10,20250415,5.0,10,25.75,1
12,10,20250502,0.5,1,7.14,1
12,10,20250604,1.5,3,14.39,1
12,11,20240630,2.0,4,21.98,1
12,11,20240702,2.0,4,18.67,1
12,11,20240713,0.5,1,3.44,1
12,11,20240809,1.0,2,9.98,1
12,11,20240919,1.5,3,12.34,1
12,11,20241009,1.0,2,11.77,1
12,11,20250218,2.0,4,13.89,1
12,11,20250302,1.0,2,13.33,1
12,11,20250326,6.5,13,36.04,1
12,11,20250410,2.5,5,13.51,1
12,11,20250416,10.0,20,43.23,1
12,11,20250510,1.0,2,10.53,1
12,11,20250620,5.5,11,36.03,1
12,12,20240701,6.0,12,31.67,1
12,12,20240722,2.0,4,16.02,1
12,12,20240810,1.5,3,16.61,1
12,12,20240825,4.0,8,34.88,1
12,12,20240902,3.5,7,38.23,1
12,12,20240905,1.0,2,11.58,1
12,12,20240917,1.5,3,14.06,1
12,12,20241028,6.0,12,27.22,1
12,12,20250118,5.5,11,24.74,1
12,12,20250127,6.0,12,56.31,1
12,12,20250201,4.0,8,34.13,2
12,12,20250302,1.0,2,10.14,1
12,12,20250404,2.5,5,24.03,1
12,12,20250405,2.0,4,15.91,1
12,12,20250416,11.5,23,51.13,1
12,12,20250423,3.5,7,33.63,1
12,12,20250510,6.5,13,63.65,1
12,12,20250516,7.0,14,44.86,2
12,12,20250525,2.5,5,22.98,1
12,12,20250615,2.0,4,19.26,1
12,13,20240626,3.5,7,18.18,1
12,13,20240724,1.0,2,9.22,1
12,13,20240818,0.5,1,4.21,1
12,13,20240831,1.5,3,11.61,1
12,13,20240918,3.0,6,13.73,1
12,13,20241020,2.5,5,25.61,1
12,13,20250130,0.5,1,6.64,1
12,13,20250409,2.5,5,14.87,1
12,13,20250412,9.5,19,44.38,1
12,13,20250506,4.5,9,24.06,1
12,13,20250515,3.0,6,26.66,1
12,13,20250602,1.5,3,14.65,1
12,13,20250621,2.5,5,22.37,1
12,14,20240704,4.5,9,30.56,1
12,14,20240930,0.5,1,1.82,1
12,14,20241121,3.0,6,23.46,1
12,14,20241205,6.0,12,46.81,2
12,14,20241208,1.0,2,14.21,1
12,14,20250325,1.5,3,14.89,1
12,14,20250331,5.5,11,26.98,1
12,14,20250430,1.5,3,16.3,1
12,15,20240625,2.0,4,9.56,1
12,15,20240711,4.5,9,30.9,2
12,15,20240730,5.5,11,24.97,1
12,15,20240810,0.5,1,3.9,1
12,15,20240814,3.0,6,33.76,1
12,15,20240819,1.0,2,7.96,1
12,15,20240820,1.0,2,10.27,1
12,15,20240829,2.0,4,15.1,1
12,15,20240914,1.0,2,11.86,1
12,15,20241004,5.5,11,44.79,1
12,15,20241007,3.0,6,23.78,1
12,15,20241011,0.5,1,3.05,1
12,15,20241015,3.5,7,19.64,1
12,15,20241029,2.0,4,16.74,1
12,15,20241105,2.0,4,21.02,1
12,15,20241106,1.5,3,9.3,1
12,15,20241110,1.0,2,10.47,1
12,15,20241112,1.5,3,14.35,1
12,15,20241117,0.5,1,1.61,1
12,15,20241206,1.5,3,15.7,1
12,15,20241207,1.5,3,14.54,1
12,15,20241223,0.5,1,2.89,1
12,15,20250106,11.0,22,50.58,1
12,15,20250109,0.5,1,3.52,1
12,15,20250112,0.5,1,4.19,1
12,15,20250118,4.5,9,39.26,1
12,15,20250129,3.5,7,28.86,1
12,15,20250130,0.5,1,7.4,1
12,15,20250204,0.5,1,5.67,1
12,15,20250210,2.5,5,18.74,1
12,15,20250224,4.5,9,34.69,1
12,15,20250304,4.5,9,44.19,2
12,15,20250309,3.0,6,25.87,1
12,15,20250311,1.0,2,7.64,1
12,15,20250329,2.0,4,13.11,1
12,15,20250413,7.5,15,56.91,1
12,15,20250418,0.5,1,6.9,1
12,15,20250421,3.0,6,20.84,1
12,15,20250423,0.5,1,2.21,1
12,15,20250428,1.0,2,8.82,1
12,15,20250506,3.0,6,26.53,1
12,15,20250517,1.5,3,13.49,1
12,15,20250522,5.0,10,23.29,1
12,15,20250523,3.5,7,18.86,1
12,15,20250525,1.0,2,7.09,1
12,15,20250615,5.5,11,28.38,1
12,15,20250622,3.5,7,34.73,1
12,16,20240628,1.5,3,7.24,1
12,16,20240705,4.0,8,38.37,2
12,16,20240709,0.5,1,2.23,1
12,16,20240711,0.5,1,8.21,1
12,16,20240713,2.5,5,18.17,1
12,16,20240717,2.0,4,18.04,1
12,16,20240718,4.0,8,22.51,1
12,16,20240721,2.5,5,18.02,1
12,16,20240728,0.5,1,5.9,1
12,16,20240804,2.0,4,11.57,1
12,16,20240806,1.0,2,9.7,1
12,16,20240828,0.5,1,8.53,1
12,16,20240901,6.5,13,31.23,1
12,16,20240903,4.5,9,20.58,1
12,16,20240918,1.0,2,11.75,1
12,16,20240925,3.0,6,25.41,1
12,16,20240926,6.0,12,57.85,2
12,16,20241006,0.5,1,3.25,1
12,16,20241009,3.0,6,23.21,1
12,16,20241103,2.5,5,24.13,1
12,16,20241109,4.5,9,18.75,1
12,16,20241112,4.5,9,26.29,1
12,16,20241114,2.0,4,8.91,1
12,16,20241122,1.5,3,14.91,1
12,16,20241125,1.0,2,11.13,1
12,16,20241219,6.0,12,27.51,1
12,16,20241223,7.5,15,56.87,1
12,16,20241228,0.5,1,3.83,1
12,16,20250104,2.0,4,17.69,1
12,16,20250111,1.0,2,13.54,1
12,16,20250202,3.0,6,20.22,1
12,16,20250208,0.5,1,4.06,1
12,16,20250228,3.0,6,31.32,1
12,16,20250317,1.0,2,7.54,1
12,16,20250322,3.0,6,16.42,2
12,16,20250401,0.5,1,6.16,1
12,16,20250408,2.5,5,23.03,1
12,16,20250420,0.5,1,3.78,1
12,16,20250422,2.0,4,17.87,1
12,16,20250429,0.5,1,8.0,1
12,16,20250503,1.0,2,11.06,1
12,16,20250510,4.0,8,23.57,1
12,16,20250525,0.5,1,0.74,1
12,16,20250527,2.0,4,18.37,1
12,16,20250531,2.0,4,20.52,1
12,16,20250620,1.5,3,8.69,1
12,16,20250623,4.5,9,23.33,1
12,17,20240625,3.0,6,19.84,1
12,17,20240709,1.0,2,8.06,1
12,17,20240715,1.0,2,11.2,1
12,17,20240810,1.0,2,11.41,1
12,17,20240820,3.5,7,34.17,1
12,17,20240902,1.5,3,8.23,1
12,17,20240911,0.5,1,4.45,1
12,17,20240914,1.5,3,14.98,1
12,17,20240922,0.5,1,4.94,1
12,17,20240925,3.0,6,16.51,1
12,17,20241002,1.0,2,8.08,1
12,17,20241005,0.5,1,7.78,1
12,17,20241014,2.5,5,26.11,1
12,17,20241016,6.5,13,35.74,1
12,17,20241029,9.5,19,41.55,1
12,17,20241104,5.0,10,40.57,1
12,17,20241126,2.5,5,21.49,1
12,17,20241206,2.0,4,18.6,1
12,17,20250101,1.5,3,11.05,1
12,17,20250202,0.5,1,4.78,1
12,17,20250204,5.0,10,25.85,1
12,17,20250207,3.0,6,20.85,1
12,17,20250210,0.5,1,0.82,1
12,17,20250212,1.0,2,5.9,1
12,17,20250306,1.5,3,14.1,1
12,17,20250311,0.5,1,3.94,1
12,17,20250319,1.5,3,11.84,1
12,17,20250320,2.0,4,15.72,1
12,17,20250329,4.0,8,23.9,1
12,17,20250403,1.0,2,11.36,1
12,17,20250409,9.5,19,46.03,1
12,17,20250410,3.0,6,17.23,1
12,17,20250411,2.0,4,20.16,1
12,17,20250422,7.0,14,31.33,1
12,17,20250503,2.0,4,19.96,1
12,17,20250505,2.0,4,15.56,1
12,17,20250601,0.5,1,3.09,1
12,17,20250605,1.5,3,16.08,1
12,18,20240626,0.5,1,5.92,1
12,18,20240705,9.0,18,50.89,1
12,18,20240714,5.0,10,48.05,1
12,18,20240810,2.0,4,19.35,1
12,18,20240816,1.0,2,11.31,1
12,18,20240819,1.0,2,10.41,1
12,18,20240904,5.0,10,27.57,1
12,18,20240907,1.5,3,12.84,1
12,18,20240913,1.0,2,10.81,1
12,18,20240923,3.5,7,15.44,1
12,18,20240926,5.0,10,31.48,1
12,18,20241001,4.0,8,42.16,2
12,18,20241006,1.5,3,14.95,1
12,18,20241113,0.5,1,5.98,1
12,18,20241114,3.0,6,29.04,1
12,18,20241130,1.0,2,5.33,1
12,18,20241224,1.0,2,6.5,1
12,18,20241231,2.0,4,16.4,1
12,18,20250107,1.5,3,12.77,1
12,18,20250118,2.0,4,16.16,1
12,18,20250123,7.0,14,39.49,1
12,18,20250125,1.0,2,8.03,1
12,18,20250128,4.5,9,23.13,1
12,18,20250202,1.5,3,10.79,1
12,18,20250214,4.0,8,28.19,1
12,18,20250307,0.5,1,7.4,1
12,18,20250321,3.0,6,25.03,2
12,18,20250403,1.5,3,13.36,1
12,18,20250404,1.5,3,13.73,1
12,18,20250421,4.5,9,41.24,1
12,18,20250428,3.0,6,32.76,2
12,18,20250508,4.0,8,30.16,1
12,18,20250509,2.5,5,12.52,1
12,18,20250602,2.5,5,24.46,1
12,18,20250604,3.0,6,20.41,1
12,18,20250617,2.0,4,17.71,1
12,19,20240702,1.0,2,10.1,1
12,19,20240704,1.0,2,5.39,1
12,19,20240706,0.5,1,2.46,1
12,19,20240731,3.5,7,24.04,1
12,19,20240806,2.0,4,16.9,1
12,19,20240815,7.5,15,35.36,2
12,19,20240919,1.5,3,17.95,1
12,19,20240925,4.5,9,26.06,2
12,19,20241003,2.5,5,20.7,1
12,19,20241005,1.0,2,6.51,1
12,19,20241014,3.0,6,28.8,1
12,19,20241025,2.0,4,19.8,1
12,19,20241111,0.5,1,4.14,1
12,19,20241123,2.5,5,23.75,1
12,19,20241129,2.0,4,21.41,1
12,19,20241206,2.5,5,20.5,1
12,19,20241225,3.5,7,23.25,1
12,19,20250103,4.5,9,30.42,1
12,19,20250108,2.0,4,13.77,1
12,19,20250109,5.0,10,23.57,1
12,19,20250122,0.5,1,2.63,1
12,19,20250128,6.5,13,37.05,1
12,19,20250203,4.0,8,23.45,1
12,19,20250215,5.0,10,41.97,1
12,19,20250220,8.5,17,45.98,1
12,19,20250308,4.0,8,16.38,1
12,19,20250320,3.0,6,15.57,1
12,19,20250324,0.5,1,0.96,1
12,19,20250325,4.0,8,30.03,1
12,19,20250410,6.5,13,33.54,1
12,19,20250429,0.5,1,2.03,1
12,19,20250503,1.5,3,9.89,1
12,19,20250510,1.5,3,11.81,1
12,19,20250516,2.5,5,18.24,1
12,19,20250603,0.5,1,0.64,1
12,19,20250613,8.5,17,56.62,2
12,19,20250619,1.0,2,8.72,1
12,20,20240629,2.0,4,21.79,1
12,20,20240703,1.5,3,13.79,1
12,20,20240721,3.0,6,14.18,1
12,20,20240731,1.0,2,9.25,1
12,20,20240801,0.5,1,3.72,1
12,20,20240803,1.0,2,10.24,2
12,20,20240814,1.0,2,13.59,1
12,20,20240820,1.0,2,5.43,1
12,20,20240828,1.5,3,15.93,1
12,20,20240830,3.5,7,35.29,1
12,20,20240901,3.0,6,30.48,1
12,20,20240904,5.5,11,44.36,1
12,20,20240905,1.0,2,9.61,1
12,20,20240911,9.0,18,41.07,3
12,20,20240912,11.5,23,81.61,1
12,20,20240921,1.5,3,13.33,1
12,20,20241029,2.5,5,21.48,1
12,20,20241105,3.5,7,19.11,1
12,20,20241106,1.0,2,7.76,1
12,20,20241122,0.5,1,3.64,1
12,20,20241201,5.0,10,24.11,1
12,20,20241208,2.0,4,18.26,1
12,20,20241211,9.0,18,42.24,1
12,20,20241218,1.5,3,14.99,1
12,20,20241225,3.0,6,21.34,1
12,20,20241231,1.0,2,6.3,1
12,20,20250117,3.0,6,19.0,1
12,20,20250126,1.5,3,17.76,1
12,20,20250210,4.0,8,31.86,1
12,20,20250302,1.5,3,12.47,1
12,20,20250310,2.0,4,11.95,1
12,20,20250315,5.0,10,24.62,1
12,20,20250403,3.0,6,16.68,1
12,20,20250407,1.5,3,10.57,1
12,20,20250412,2.0,4,9.81,1
12,20,20250428,1.5,3,9.24,1
12,20,20250503,2.5,5,23.05,1
12,20,20250509,1.0,2,7.21,1
12,20,20250521,3.0,6,21.12,1
12,20,20250526,1.5,3,13.42,1
12,20,20250612,2.0,4,9.42,1
12,21,20240806,3.5,7,22.12,1
12,21,20240817,1.0,2,6.29,1
12,21,20240819,6.0,12,27.77,1
12,21,20240906,3.0,6,24.71,1
12,21,20240908,6.5,13,36.94,1
12,21,20240917,6.0,12,36.44,2
12,21,20240922,4.5,9,26.08,1
12,21,20241014,5.0,10,43.98,1
12,21,20241021,1.0,2,9.81,1
12,21,20241028,1.0,2,11.27,1
12,21,20241101,0.5,1,5.3,1
12,21,20241108,2.0,4,17.74,1
12,21,20241124,17.0,34,77.67,1
12,21,20241126,4.0,8,39.68,1
12,21,20241215,1.0,2,10.81,1
12,21,20241220,6.0,12,27.51,1
12,21,20241231,1.5,3,11.77,1
12,21,20250104,0.5,1,6.35,1
12,21,20250115,4.5,9,24.4,1
12,21,20250118,4.0,8,18.0,1
12,21,20250130,0.5,1,6.35,1
12,21,20250206,1.5,3,8.43,1
12,21,20250209,1.0,2,5.7,1
12,21,20250211,4.0,8,21.52,1
12,21,20250215,1.0,2,8.68,1
12,21,20250220,1.0,2,10.03,1
12,21,20250224,0.5,1,7.34,1
12,21,20250319,3.0,6,17.93,1
12,21,20250320,1.5,3,13.21,1
12,21,20250322,1.0,2,6.19,1
12,21,20250325,1.5,3,8.65,1
12,21,20250407,10.0,20,45.54,1
12,21,20250408,4.5,9,24.99,1
12,21,20250428,0.5,1,2.8,1
12,21,20250503,3.0,6,30.87,1
12,21,20250516,2.5,5,24.65,1
12,21,20250528,1.0,2,5.03,1
12,21,20250621,4.0,8,40.62,1
13,1,20240815,4.0,8,25.17,1
13,1,20240821,0.5,1,4.98,1
13,1,20240903,1.5,3,10.12,1
13,1,20240908,6.5,13,53.5,1
13,1,20241122,0.5,1,3.64,1
13,1,20250103,2.0,4,16.64,1
13,1,20250114,3.0,6,23.51,1
13,1,20250115,1.0,2,5.97,1
13,1,20250225,1.5,3,12.68,1
13,1,20250322,5.0,10,29.56,1
13,1,20250407,3.5,7,25.21,1
13,1,20250606,2.5,5,18.72,1
13,1,20250622,1.5,3,13.03,1
13,1,20250624,0.5,1,2.59,1
13,2,20240630,14.0,28,68.09,1
13,2,20240718,9.5,19,73.22,1
13,2,20240804,3.5,7,24.07,1
13,2,20240807,4.0,8,23.07,1
13,2,20240815,0.5,1,6.11,1
13,2,20241001,1.5,3,8.83,1
13,2,20241026,3.0,6,17.51,1
13,2,20241103,1.5,3,9.03,1
13,2,20241121,7.0,14,29.59,1
13,2,20241224,3.0,6,23.41,1
13,2,20250211,3.0,6,19.27,1
13,2,20250223,0.5,1,4.45,1
13,2,20250228,1.5,3,16.7,1
13,2,20250611,0.5,1,3.74,1
13,3,20240624,1.5,3,14.07,1
13,3,20240630,1.5,3,16.35,1
13,3,20240726,1.0,2,11.38,1
13,3,20240809,0.5,1,4.73,1
13,3,20241121,1.5,3,16.72,1
13,3,20250209,2.5,5,22.52,1
13,3,20250221,2.5,5,13.31,1
13,3,20250228,1.5,3,12.14,1
13,3,20250423,2.5,5,24.24,1
13,3,20250619,2.5,5,26.93,1
13,4,20240731,0.5,1,4.38,1
13,4,20240915,6.5,13,30.59,1
13,4,20241120,1.0,2,9.78,1
13,4,20241124,5.0,10,32.5,1
13,4,20241220,0.5,1,7.79,1
13,4,20250103,1.5,3,16.84,1
13,4,20250131,2.0,4,18.91,1
13,4,20250422,2.5,5,26.51,1
13,4,20250519,1.5,3,13.25,1
13,4,20250524,1.0,2,12.35,1
13,5,20240722,1.5,3,8.49,1
13,5,20240810,6.5,13,44.21,1
13,5,20240831,2.0,4,13.31,1
13,5,20240904,1.0,2,8.18,1
13,5,20240914,1.5,3,14.26,1
13,5,20250108,15.0,30,62.38,1
13,5,20250113,0.5,1,7.32,1
13,5,20250126,0.5,1,4.12,1
13,5,20250127,3.0,6,15.14,1
13,5,20250308,0.5,1,0.71,1
13,5,20250328,1.5,3,14.89,1
13,5,20250405,1.0,2,10.82,1
13,5,20250522,0.5,1,3.62,1
13,6,20240712,3.5,7,14.28,1
13,6,20240724,2.5,5,25.63,1
13,6,20241014,0.5,1,4.27,1
13,6,20241125,4.0,8,21.55,1
13,6,20241128,4.0,8,20.62,1
13,6,20250109,1.5,3,14.2,1
13,6,20250115,2.0,4,22.05,1
13,6,20250125,4.5,9,28.2,1
13,6,20250131,5.0,10,21.78,1
13,6,20250202,0.5,1,3.83,1
13,6,20250225,4.0,8,22.77,1
13,6,20250406,0.5,1,4.17,1
13,6,20250504,0.5,1,7.14,1
13,6,20250525,1.0,2,8.98,1
13,6,20250609,1.0,2,9.6,1
13,6,20250618,1.0,2,9.57,1
13,7,20240625,2.0,4,10.05,1
13,7,20240804,0.5,1,1.28,1
13,7,20240812,3.0,6,14.4,1
13,7,20240819,0.5,1,4.34,1
13,7,20240913,1.0,2,8.77,1
13,7,20241009,0.5,1,4.28,1
13,7,20241018,2.5,5,16.05,1
13,7,20241030,2.0,4,18.53,1
13,7,20241119,0.5,1,6.76,1
13,7,20241212,3.5,7,33.96,1
13,7,20241214,2.0,4,11.92,1
13,7,20250106,3.5,7,19.09,1
13,7,20250126,1.0,2,7.47,1
13,7,20250128,2.0,4,19.18,1
13,7,20250217,4.5,9,33.2,1
13,7,20250305,0.5,1,0.73,1
13,7,20250409,0.5,1,4.51,1
13,7,20250416,1.5,3,18.81,2
13,7,20250610,4.5,9,19.67,1
13,8,20240719,8.0,16,38.99,1
13,8,20240812,3.0,6,17.53,1
13,8,20240919,4.5,9,27.1,1
13,8,20240926,1.5,3,16.18,1
13,8,20241005,10.5,21,70.56,1
13,8,20250209,10.5,21,48.36,1
13,8,20250322,7.0,14,55.72,1
13,8,20250415,1.0,2,5.62,1
13,8,20250416,2.5,5,24.69,1
13,8,20250523,2.0,4,9.91,1
13,8,20250606,1.5,3,13.5,1
13,9,20240801,7.0,14,49.64,2
13,9,20240810,0.5,1,4.24,1
13,9,20240815,1.0,2,8.97,1
13,9,20240923,1.0,2,12.22,1
13,9,20241104,7.0,14,29.7,1
13,9,20241207,2.0,4,11.57,1
13,9,20241220,2.0,4,15.57,2
13,9,20250111,5.0,10,48.26,1
13,9,20250119,3.5,7,21.78,1
13,9,20250328,5.0,10,46.82,1
13,9,20250411,1.5,3,11.49,1
13,10,20240626,0.5,1,4.34,1
13,10,20240713,4.5,9,43.91,1
13,10,20240813,1.0,2,6.73,1
13,10,20240814,4.5,9,19.19,1
13,10,20240821,1.0,2,7.78,1
13,10,20240825,6.0,12,33.6,1
13,10,20240903,1.0,2,6.97,1
13,10,20240906,2.0,4,20.23,1
13,10,20241011,10.5,21,43.59,1
13,10,20241030,1.5,3,16.91,1
13,10,20241031,3.0,6,19.7,1
13,10,20241109,1.5,3,15.35,1
13,10,20241115,1.0,2,11.14,1
13,10,20241210,4.5,9,31.51,1
13,10,20241212,1.0,2,7.58,1
13,10,20250114,2.5,5,24.54,1
13,10,20250126,3.5,7,16.47,1
13,10,20250228,2.5,5,18.56,1
13,10,20250308,0.5,1,5.12,1
13,10,20250324,1.0,2,10.41,1
13,10,20250502,2.5,5,26.26,1
13,10,20250611,1.5,3,11.16,1
13,10,20250612,1.5,3,12.1,1
13,11,20240701,0.5,1,5.33,1
13,11,20240715,2.0,4,15.71,1
13,11,20240719,4.0,8,36.18,1
13,11,20241116,0.5,1,4.96,1
13,11,20241208,1.0,2,6.24,1
13,11,20241230,1.0,2,9.93,1
13,11,20250301,4.5,9,39.87,2
13,11,20250313,1.5,3,14.69,1
13,11,20250330,2.0,4,21.33,1
13,11,20250403,3.0,6,23.86,1
13,11,20250517,1.0,2,8.69,1
13,11,20250620,0.5,1,5.23,1
13,12,20240813,4.0,8,30.23,1
13,12,20240904,2.0,4,10.38,1
13,12,20240905,0.5,1,6.36,1
13,12,20240920,1.5,3,13.9,1
13,12,20240928,4.0,8,23.55,1
13,12,20240929,5.0,10,45.47,1
13,12,20241014,10.5,21,49.12,1
13,12,20241116,4.5,9,20.5,1
13,12,20241211,1.0,2,9.09,1
13,12,20250203,1.5,3,16.07,1
13,12,20250217,1.0,2,12.86,1
13,12,20250330,1.5,3,13.72,1
13,12,20250510,2.0,4,9.13,1
13,12,20250511,1.5,3,14.41,1
13,12,20250515,0.5,1,5.68,1
13,12,20250607,1.0,2,8.47,1
13,12,20250618,4.0,8,18.32,1
13,13,20240704,3.0,6,13.85,1
13,13,20240714,1.5,3,7.72,1
13,13,20240922,1.5,3,16.56,1
13,13,20240928,6.5,13,34.03,1
13,13,20240929,2.5,5,21.82,1
13,13,20250203,1.5,3,16.12,1
13,13,20250221,0.5,1,1.21,1
13,13,20250406,0.5,1,6.39,1
13,13,20250416,3.0,6,30.21,1
13,13,20250605,1.0,2,12.11,1
13,14,20240626,1.0,2,7.94,1
13,14,20240713,1.5,3,9.5,1
13,14,20240815,5.0,10,49.67,1
13,14,20240902,8.0,16,44.44,1
13,14,20240903,1.5,3,9.48,1
13,14,20240907,1.5,3,7.07,1
13,14,20241019,0.5,1,4.0,1
13,14,20241111,2.0,4,14.4,1
13,14,20241226,0.5,1,8.26,1
13,14,20241230,1.0,2,8.54,1
13,14,20250106,2.0,4,13.87,1
13,14,20250127,6.0,12,60.5,1
13,14,20250303,2.5,5,21.63,1
13,14,20250321,9.5,19,40.2,1
13,14,20250327,2.0,4,21.17,1
13,14,20250407,1.0,2,9.05,1
13,14,20250518,0.5,1,6.22,1
13,14,20250610,2.5,5,12.38,1
13,14,20250621,4.5,9,35.77,1
13,15,20240629,3.5,7,21.64,1
13,15,20240630,5.5,11,41.31,1
13,15,20240702,0.5,1,3.43,1
13,15,20240709,1.0,2,9.57,1
13,15,20240715,13.0,26,54.39,1
13,15,20240805,1.5,3,14.37,1
13,15,20240808,4.0,8,33.73,1
13,15,20240810,3.0,6,21.38,2
13,15,20240812,1.5,3,10.04,1
13,15,20240813,2.0,4,19.98,1
13,15,20240815,1.5,3,12.37,1
13,15,20240826,2.5,5,20.93,1
13,15,20240902,3.5,7,16.61,1
13,15,20240903,1.5,3,14.77,1
13,15,20240915,5.0,10,27.3,1
13,15,20240923,0.5,1,2.84,1
13,15,20241005,12.5,25,54.73,1
13,15,20241008,0.5,1,3.49,1
13,15,20241201,3.0,6,14.23,1
13,15,20241213,2.0,4,23.24,1
13,15,20241218,6.0,12,26.53,1
13,15,20241227,1.0,2,11.72,1
13,15,20241230,2.0,4,21.68,1
13,15,20250106,2.0,4,9.0,1
13,15,20250108,1.5,3,7.77,1
13,15,20250125,1.5,3,19.22,1
13,15,20250128,2.5,5,22.86,1
13,15,20250205,0.5,1,4.46,1
13,15,20250324,7.0,14,45.63,1
13,15,20250412,1.5,3,15.44,1
13,15,20250416,0.5,1,6.76,1
13,15,20250420,1.0,2,10.32,1
13,15,20250425,5.5,11,32.08,1
13,15,20250502,1.5,3,16.56,1
13,15,20250505,1.0,2,10.15,1
13,15,20250506,2.0,4,18.62,1
13,15,20250509,3.0,6,31.4,1
13,15,20250511,3.5,7,21.01,1
13,15,20250514,5.0,10,26.36,1
13,15,20250524,2.0,4,18.09,1
13,15,20250529,8.0,16,37.5,1
13,15,20250530,0.5,1,6.33,1
13,15,20250603,7.0,14,36.12,1
13,15,20250611,1.5,3,17.83,1
13,15,20250617,1.0,2,5.51,1
13,15,20250624,1.5,3,13.43,1
13,16,20240625,0.5,1,8.63,1
13,16,20240716,3.5,7,25.12,1
13,16,20240727,2.0,4,20.76,1
13,16,20240728,10.0,20,59.17,1
13,16,20240801,3.5,7,23.01,1
13,16,20240808,1.5,3,9.67,1
13,16,20240828,2.0,4,22.18,1
13,16,20240903,5.5,11,24.96,1
13,16,20240921,3.0,6,23.47,1
13,16,20240923,3.5,7,24.44,1
13,16,20240927,2.5,5,21.5,1
13,16,20241011,3.0,6,25.87,1
13,16,20241029,1.0,2,4.87,1
13,16,20241116,2.0,4,17.23,1
13,16,20241127,5.5,11,37.49,1
13,16,20241207,3.0,6,21.35,1
13,16,20241208,3.0,6,23.44,1
13,16,20241211,5.5,11,32.13,1
13,16,20241217,4.0,8,28.42,1
13,16,20250103,8.0,16,53.06,1
13,16,20250124,4.5,9,23.22,1
13,16,20250126,3.5,7,29.57,1
13,16,20250129,3.0,6,14.95,1
13,16,20250131,7.0,14,65.59,1
13,16,20250210,1.0,2,10.57,1
13,16,20250228,4.0,8,28.06,1
13,16,20250307,2.5,5,20.52,1
13,16,20250312,0.5,1,4.94,1
13,16,20250321,1.0,2,8.06,1
13,16,20250329,7.0,14,46.79,3
13,16,20250402,4.0,8,23.94,1
13,16,20250407,2.0,4,11.03,1
13,16,20250411,2.5,5,12.62,1
13,16,20250421,3.0,6,23.1,1
13,16,20250428,4.0,8,42.94,1
13,16,20250429,2.0,4,12.1,1
13,16,20250506,0.5,1,4.1,1
13,16,20250509,0.5,1,4.87,1
13,16,20250510,1.0,2,7.11,1
13,16,20250513,2.5,5,20.09,1
13,16,20250524,2.5,5,11.04,1
13,16,20250531,4.5,9,26.14,1
13,16,20250603,2.0,4,13.25,1
13,16,20250609,2.5,5,23.78,1
13,16,20250617,9.0,18,39.75,1
13,17,20240701,2.5,5,24.94,1
13,17,20240706,5.5,11,29.68,1
13,17,20240711,1.0,2,9.52,1
13,17,20240713,5.5,11,42.8,1
13,17,20240804,8.5,17,55.0,1
13,17,20240820,2.5,5,21.65,1
13,17,20240827,1.0,2,7.22,1
13,17,20240904,5.5,11,27.15,1
13,17,20240913,0.5,1,1.14,1
13,17,20240918,3.5,7,19.71,1
13,17,20241002,1.5,3,12.25,1
13,17,20241006,8.5,17,44.39,1
13,17,20241011,2.5,5,15.91,1
13,17,20241014,0.5,1,2.53,1
13,17,20241017,4.5,9,25.04,1
13,17,20241023,11.0,22,47.37,1
13,17,20241024,1.0,2,8.71,1
13,17,20241028,2.5,5,17.6,1
13,17,20241105,1.0,2,6.36,1
13,17,20241106,5.5,11,22.06,1
13,17,20241107,2.5,5,25.69,1
13,17,20241122,2.0,4,18.62,1
13,17,20241129,0.5,1,9.08,1
13,17,20241130,1.5,3,11.89,1
13,17,20241203,2.5,5,13.99,1
13,17,20241210,1.5,3,14.54,1
13,17,20241213,1.5,3,16.99,1
13,17,20241217,5.0,10,36.16,1
13,17,20241225,1.5,3,12.88,1
13,17,20241227,2.5,5,20.07,1
13,17,20241231,3.5,7,33.56,2
13,17,20250115,3.5,7,15.5,1
13,17,20250117,12.0,24,70.64,1
13,17,20250122,1.0,2,12.28,1
13,17,20250131,2.0,4,18.37,1
13,17,20250205,2.5,5,21.91,1
13,17,20250206,3.0,6,27.15,2
13,17,20250211,5.0,10,31.91,1
13,17,20250301,5.5,11,32.95,2
13,17,20250302,0.5,1,3.55,1
13,17,20250326,4.0,8,31.15,1
13,17,20250331,4.5,9,24.79,1
13,17,20250416,1.0,2,14.17,1
13,17,20250423,4.5,9,20.28,1
13,17,20250424,5.0,10,25.32,1
13,17,20250510,4.0,8,21.96,1
13,17,20250518,3.0,6,20.48,1
13,17,20250527,1.5,3,16.21,1
13,17,20250528,4.5,9,34.09,2
13,17,20250531,0.5,1,5.1,1
13,17,20250618,3.5,7,15.16,1
13,17,20250624,5.0,10,38.66,1
